year,quarter,GDP,GDP_growth_quarterly,RDPI,RDPI_growth_quarterly,CPI,unemployment,sp500_open,sp500_high,sp500_low,sp500_close,sp500_adj_close,sp500_volume
1977,1,1988.648,4.8,4752.3,0.9,59.2,7.5,103.10333266666666,104.66333266666666,99.176669,100.089999,100.089999,444916666.6666667
1977,2,2055.909,8,4796.933333333333,3.8,60.233333333333334,7.133333333333334,97.66000100000001,101.55000066666666,95.97999833333334,98.34666933333334,98.34666933333334,438010000
1977,3,2118.473,7.4,4863.533333333334,5.7,61.06666666666666,6.9,98.69999933333334,100.27999866666667,95.73000066666667,97.38333133333333,97.38333133333333,423266666.6666667
1977,4,2164.27,0,4956.533333333333,7.9,61.96666666666667,6.666666666666667,94.51666766666666,96.68333200000001,90.656667,94.08999866666666,94.08999866666666,453040000
1978,1,2202.76,1.3,4995.5,3.2,63.03333333333333,6.333333333333333,90.463333,92.60666666666667,87.01666533333334,88.5,88.5,431440000
1978,2,2331.633,16.4,5048.4,4.3,64.46666666666667,6,94.42333233333333,100.02333333333333,92.20999933333333,96.533333,96.533333,712546666.6666666
1978,3,2395.053,4.1,5087.6,3.1,65.96666666666667,6.033333333333333,99.83333333333334,105.16666666666667,98.06666566666667,102.17000066666667,102.17000066666667,692910000
1978,4,2476.949,5.5,5121.066666666667,2.7,67.5,5.9,97.22666666666667,100.740003,92.01999933333333,94.65333333333334,94.65333333333334,563130000
1979,1,2526.61,0.7,5182.4,4.9,69.2,5.866666666666667,97.44,102.139997,95.526667,99.266665,99.266665,580413333.3333334
1979,2,2591.247,0.4,5135.733333333334,-3.6,71.4,5.7,100.80000066666666,103.396665,98.73333233333334,101.25000266666666,101.25000266666666,660033333.3333334
1979,3,2667.565,3,5159.733333333334,1.9,73.7,5.866666666666667,105.34666733333333,108.863332,102.95666466666667,107.48333266666666,107.48333266666666,739910000
1979,4,2723.883,1,5170,0.8,76.03333333333333,5.966666666666667,105.72333533333334,110.12666833333333,101.183332,105.30666866666667,105.30666866666667,740596666.6666666
1980,1,2789.842,1.3,5189.7,1.5,79.03333333333333,6.3,111.92000333333334,117.24333166666666,102.94000233333333,109.97000133333333,109.97000133333333,997073333.3333334
1980,2,2797.352,-8,5144.266666666666,-3.5,81.7,7.333333333333333,106.53999833333333,112.49666833333333,104.07333133333333,110.589999,110.589999,756240000
1980,3,2856.483,-0.5,5200.4000000000005,4.4,83.23333333333333,7.666666666666667,119.42999766666667,127.959999,118.25,123.169998,123.169998,1015046666.6666666
1980,4,2985.557,7.7,5270,5.5,85.56666666666666,7.4,131.15000133333334,139.50000533333332,125.73666899999999,134.58333333333334,134.58333333333334,1015183333.3333334
1981,1,3124.206,8.1,5260.566666666667,-0.7,87.93333333333334,7.433333333333334,132.16999833333333,136.90667200000001,127.26333633333334,132.27333566666667,132.27333566666667,982120000
1981,2,3162.532,-2.9,5265,0.3,89.76666666666667,7.4,133.79999800000002,136.10333233333333,129.71000166666667,132.20333366666668,132.20333366666668,1043290000
1981,3,3260.609,4.9,5377.633333333333,8.8,92.26666666666667,7.4,128.30666866666667,130.51333133333333,119.48000066666667,123.29666633333333,123.29666633333333,944553333.3333334
1981,4,3280.818,-4.3,5381.633333333333,0.3,93.76666666666667,8.233333333333334,121.62666533333334,125.85666666666667,118.38999933333334,123.59666666666666,123.59666666666666,981650000
1982,1,3274.302,-6.1,5394.366666666667,1,94.60000000000001,8.833333333333334,118.49000066666666,119.443334,109.37333166666667,115.15666733333333,115.15666733333333,1069740000
1982,2,3331.972,1.8,5427.966666666666,2.5,95.96666666666667,9.433333333333334,113.29666633333333,117.24333433333334,110.050003,112.64333333333333,112.64333333333333,1091160000
1982,3,3366.322,-1.5,5455.8,2.1,97.63333333333334,9.9,112.24999766666667,119.69333366666667,108.53666433333333,115.673332,115.673332,1455333333.3333333
1982,4,3402.561,0.2,5475.8,1.5,97.93333333333334,10.666666666666668,130.89333366666668,142.81332933333334,129.27666466666668,137.62999966666666,137.62999966666666,1869226666.6666667
1983,1,3473.413,5.4,5530.6,4.1,98,10.366666666666667,144.669998,151.42000333333334,142.68333433333333,148.773336,148.773336,1791656666.6666667
1983,2,3578.848,9.4,5570.2,2.9,99.13333333333334,10.133333333333333,159.90333566666666,167.67333466666668,157.08666466666668,164.819997,164.819997,1904620000
1983,3,3689.179,8.2,5653.033333333333,6.1,100.1,9.366666666666667,164.949997,169.0133363333333,161.31666566666667,164.343333,164.343333,1678803333.3333333
1983,4,3794.706,8.6,5775.766666666666,9,101.1,8.533333333333333,165.30333433333334,169.163335,162.023336,164.95999666666665,164.95999666666665,1819363333.3333333
1984,1,3908.054,8.1,5886.233333333334,7.9,102.53333333333333,7.866666666666666,161.79999833333332,164.66666666666666,155.97666933333335,159.88333166666666,159.88333166666666,2001130000
1984,2,4009.601,7.1,5981.266666666666,6.6,103.5,7.433333333333334,156.593333,159.48000066666665,150.443329,154.593333,154.593333,1823316666.6666667
1984,3,4084.25,3.9,6059.266666666666,5.3,104.4,7.433333333333334,156.83333366666665,164.106664,153.659999,161.14666766666667,161.14666766666667,1985926666.6666667
1984,4,4148.551,3.3,6109.4,3.3,105.3,7.3,165.25666800000002,169.686666,161.51666733333334,165.63666766666668,165.63666766666668,1882836666.6666667
1985,1,4230.168,3.9,6094.866666666667,-1,106.26666666666667,7.233333333333333,176.00333166666667,182.70333333333332,172.54666666666668,180.49000066666667,180.49000066666667,2340473333.3333335
1985,2,4294.887,3.6,6216.4,8.2,107.23333333333333,7.3,183.34666966666666,188.48000100000002,180.41333533333335,187.07667033333334,187.07667033333334,2149740000
1985,3,4386.773,6.3,6199.333333333333,-1.1,107.9,7.2,190.46666966666666,192.34666933333332,184.950002,187.21000166666667,187.21000166666667,2082143333.3333333
1985,4,4444.094,3,6267.433333333333,4.5,109,7.033333333333333,191.350001,202.20999666666665,190.21000166666667,201.09000133333333,201.09000133333333,2597663333.3333335
1986,1,4507.894,3.8,6352.233333333334,5.5,109.56666666666666,7.033333333333333,216.65999866666667,227.53333533333333,211.86666866666667,225.86666366666665,225.86666366666665,2997570000
1986,2,4545.34,1.8,6432,5.1,109.03333333333333,7.166666666666667,240.15333033333334,248.82333366666666,232.26333133333333,244.57000200000002,244.57000200000002,2856746666.6666665
1986,3,4607.669,3.9,6468.033333333333,2.3,109.7,6.966666666666667,246.57332866666667,253.856669,231.02333566666667,240.12333166666667,240.12333166666667,2966033333.3333335
1986,4,4657.627,2.2,6468.833333333333,0.1,110.46666666666667,6.833333333333333,241.50333633333332,249.53333033333334,236.036667,245.12333166666667,245.12333166666667,3072813333.3333335
1987,1,4722.156,3,6516.566666666667,3,111.8,6.6,266.806666,290.4099933333333,265.87666333333334,283.32667033333337,283.32667033333337,3830426666.6666665
1987,2,4806.16,4.4,6448.966666666667,-4.1,113.06666666666666,6.266666666666667,289.56666033333335,304.20332833333333,279.8700053333333,294.1533303333333,294.1533303333333,3648133333.3333335
1987,3,4884.555,3.5,6565.033333333334,7.4,114.26666666666667,6,317.47332766666665,329.6400046666667,308.5333356666667,323.429993,323.429993,3917333333.3333335
1987,4,5007.994,7,6659.733333333334,5.9,115.33333333333333,5.833333333333333,267.95999666666665,279.833333,221.150004,243.056666,243.056666,4536926666.666667
1988,1,5073.372,2.1,6769.333333333333,6.7,116.23333333333333,5.7,257.32333366666666,267.41334033333334,248.020004,261.26000966666663,261.26000966666663,3746970000
1988,2,5190.036,5.4,6846.766666666666,4.7,117.56666666666666,5.466666666666667,260.8033346666667,270.8766683333333,255.22000633333334,265.66333033333336,265.66333033333336,3599613333.3333335
1988,3,5282.835,2.4,6916.333333333333,4.1,119,5.466666666666667,269.01666266666666,275.14333066666666,258.66334033333334,268.48332733333336,268.48332733333336,3241796666.6666665
1988,4,5399.509,5.4,6982.333333333333,3.9,120.3,5.333333333333333,274.8466696666667,281.59000633333335,267.38666766666665,276.79667133333334,276.79667133333334,3027626666.6666665
1989,1,5511.253,4.1,7057.733333333334,4.4,121.66666666666667,5.2,288.01666233333333,299.356669,282.17666633333334,293.73332700000003,293.73332700000003,3417676666.6666665
1989,2,5612.463,3.1,7034.633333333333,-1.3,123.63333333333333,5.233333333333333,308.3400066666667,320.900004,304.2633363333333,316.04667166666667,316.04667166666667,3650386666.6666665
1989,3,5695.365,3,7080.9,2.7,124.6,5.233333333333333,338.50333666666666,350.980001,332.543335,348.893331,348.893331,3411050000
1989,4,5747.237,0.8,7141.833333333333,3.5,125.86666666666667,5.366666666666667,345.1733296666667,353.68000266666667,332.5533346666667,346.583323,346.583323,3419416666.6666665
1990,1,5872.701,4.4,7198.933333333333,3.2,128.03333333333333,5.3,338.123332,347.05666066666663,324.33666,333.636668,333.636668,3346166666.6666665
1990,2,5960.028,1.5,7252.166666666667,3,129.3,5.333333333333334,344,359.44666566666666,336.5966696666667,350.01666266666666,350.01666266666666,3208060000
1990,3,6015.116,0.3,7253.2,0.1,131.53333333333333,5.7,345.57666033333334,351.2200013333333,317.4166666666667,328.2533266666667,328.2533266666667,3360516666.6666665
1990,4,6004.733,-3.6,7195.0999999999995,-3.2,133.76666666666665,6.133333333333334,310.77333566666664,325.563334,306.0299986666667,318.813334,318.813334,3312833333.3333335
1991,1,6035.178,-1.9,7217.2,1.2,134.76666666666668,6.6,347.06000766666665,364.84999600000003,337.81667066666665,362.07333366666666,362.07333366666666,3963776666.6666665
1991,2,6126.862,3.2,7271.4,3,135.56666666666666,6.833333333333334,380.1266683333333,390.3066713333333,368.0266623333333,378.7766623333333,378.7766623333333,3671876666.6666665
1991,3,6205.937,2,7299.333333333333,1.5,136.6,6.866666666666667,384.80666133333335,394.0833333333333,375.926666,390.3666586666667,390.3666586666667,3485460000
1991,4,6264.54,1.4,7356.666666666667,3.2,137.73333333333332,7.1,385.14332033333335,403.450002,373.033325,394.920003,394.920003,3991770000
1992,1,6363.102,4.9,7498.6,7.9,138.66666666666666,7.366666666666667,412.83333366666665,417.679993,405.6400043333333,408.3900043333333,408.3900043333333,4540043333.333333
1992,2,6470.763,4.4,7568.933333333333,3.8,139.73333333333332,7.6,411.3233436666667,417.443329,400.72667433333334,412.81334433333336,412.81334433333336,4073216666.6666665
1992,3,6566.641,4,7601.8,1.7,140.8,7.633333333333333,415.4733376666667,425.06999733333333,409.4033303333333,418.67999266666664,418.67999266666664,3980963333.3333335
1992,4,6680.803,4.2,7635.266666666666,1.8,142.03333333333333,7.366666666666667,422.6033326666667,431.91333033333336,413.66332,428.57999666666666,428.57999666666666,4510643333.333333
1993,1,6729.459,0.7,7664.466666666667,1.5,143.06666666666666,7.133333333333333,439.286672,449.8200076666667,432.06667066666665,444.61000566666667,444.61000566666667,5496750000
1993,2,6808.939,2.3,7688.366666666667,1.3,144.1,7.066666666666666,447.363342,454.2699993333333,437.219991,446.97000099999997,446.97000099999997,5502070000
1993,3,6882.098,1.9,7694.7,0.3,144.76666666666668,6.8,454.073334,459.5033266666667,445.993337,456.873332,456.873332,5455816666.666667
1993,4,7013.738,5.6,7748.133333333333,2.8,145.96666666666667,6.633333333333333,462.89665766666667,470.5,457.4033303333333,465.35666933333334,465.35666933333334,5869426666.666667
1994,1,7115.652,3.9,7798.633333333333,2.6,146.7,6.566666666666666,471.7666726666667,478.7233376666667,454.92666633333334,464.8399963333333,464.8399963333333,6568500000
1994,2,7246.931,5.5,7876.366666666667,4.1,147.53333333333333,6.2,451.02333600000003,457.930003,438.8233236666667,450.5599976666667,450.5599976666667,5754550000
1994,3,7331.075,2.4,7922.8,2.4,148.9,6,459.3466593333333,470.8033243333333,452.70999166666667,465.4866636666667,465.4866636666667,5843906666.666667
1994,4,7455.288,4.7,8036.166666666666,5.9,149.76666666666668,5.633333333333333,462.8333333333333,469.9100036666667,445.443329,461.769999,461.769999,6315823333.333333
1995,1,7522.289,1.4,8104.066666666667,3.4,150.86666666666667,5.466666666666667,472.34000633333335,489.56666033333335,468.730011,486.17333966666666,486.17333966666666,6991520000
1995,2,7580.997,1.2,8126.466666666667,1.1,152.1,5.666666666666666,516.286682,533.2566526666667,513.0766803333333,530.9533486666667,530.9533486666667,7139456666.666667
1995,3,7683.125,3.5,8200.066666666666,3.7,152.86666666666667,5.666666666666667,556.230001,572.876668,552.186666,569.449992,569.449992,7169136666.666667
1995,4,7772.586,2.7,8246.733333333334,2.3,153.7,5.566666666666666,590.426656,607.4099933333333,585.8799846666667,600.9333293333333,600.9333293333333,7781003333.333333
1996,1,7868.468,3,8323.433333333332,3.8,155.06666666666666,5.533333333333333,630.7933353333333,652.4599813333333,619.543335,640.6500043333333,640.6500043333333,8974070000
1996,2,8032.84,6.8,8398.566666666666,3.7,156.4,5.5,656.263326,672.699992,637.6533406666666,664.6399943333333,664.6399943333333,8575853333.333333
1996,3,8131.408,3.6,8464.2,3.2,157.29999999999998,5.266666666666667,654.1900023333334,679.1466676666666,629.7799886666667,659.756673,659.756673,8098083333.333333
1996,4,8259.771,4.2,8506.966666666667,2,158.66666666666666,5.333333333333334,716.533346,745.9899903333334,700.8099973333334,734.3433433333333,734.3433433333333,9185563333.333334
1997,1,8362.655,2.6,8584.866666666667,3.7,159.63333333333333,5.233333333333333,772.5733233333334,809.0833333333334,753.036662,778.033325,778.033325,10490840000
1997,2,8518.825,6.8,8658.7,3.5,160,5,802.2466836666666,852.6966756666667,788.5233356666666,844.9200236666667,844.9200236666667,10473160000
1997,3,8662.823,5.1,8761.066666666668,4.8,160.8,4.866666666666667,912.9666546666666,960.8299966666666,892.449992,933.686666,933.686666,11315740000
1997,4,8765.907,3.5,8890.433333333332,6,161.66666666666666,4.666666666666667,939.100016,977.9733276666667,893.599996,946.8166706666667,946.8166706666667,12049920000
1998,1,8866.48,4.1,9079.5,8.8,162,4.633333333333333,1000.0166626666667,1052.4600013333334,974.6600136666667,1043.7899983333334,1043.7899983333334,12703323333.333334
1998,2,8969.699,3.8,9206.766666666666,5.7,162.53333333333333,4.4,1101.439982,1136.2166746666667,1075.2533366666667,1112.1366373333333,1112.1366373333333,12895056666.666666
1998,3,9121.097,5.1,9298.266666666666,4,163.36666666666667,4.533333333333333,1070.5966796666667,1126.1599933333334,1003.8533526666666,1031.653361,1031.653361,15326810000
1998,4,9293.991,6.6,9367.933333333334,3,164.13333333333333,4.433333333333334,1093.103353,1180.560018,1052.960022,1163.843343,1163.843343,15544793333.333334
1999,1,9411.682,3.8,9468.133333333333,4.3,164.73333333333332,4.3,1249.0666503333334,1296.009969,1211.1266683333333,1268.113322,1268.113322,16257286666.666666
1999,2,9526.21,3.4,9474.533333333333,0.3,165.96666666666667,4.266666666666667,1307.7966716666667,1373.490031,1279.113363,1336.5766603333334,1336.5766603333334,16827543333.333334
1999,3,9686.626,5.4,9541.6,2.9,167.2,4.233333333333333,1340.613322,1388.1866456666667,1284.1599933333334,1310.613322,1310.613322,15863393333.333334
1999,4,9900.169,6.7,9665.166666666666,5.3,168.43333333333334,4.066666666666666,1344.8500163333333,1423.8600263333333,1322.4966633333333,1407.0300293333332,1407.0300293333332,18952503333.333332
2000,1,10002.179,1.5,9833.933333333332,7.2,170.1,4.033333333333333,1410.043335,1491.8066813333332,1340.6099853333333,1419.819987,1419.819987,22854200000
2000,2,10247.72,7.5,9950.166666666666,4.8,171.43333333333334,3.933333333333333,1457.2033286666667,1499.2100016666666,1373.6966553333334,1442.5433353333333,1442.5433353333333,20581020000
2000,3,10318.165,0.4,10081.5,5.4,173,4,1467.7033286666667,1524.2066243333334,1419.58667,1461.67334,1461.67334,20097033333.333332
2000,4,10435.744,2.4,10149,2.7,174.23333333333332,3.9,1393.6233316666667,1427.4433186666668,1284.920003,1354.876668,1354.876668,23364833333.333332
2001,1,10470.231,-1.3,10229.833333333334,3.2,175.9,4.233333333333333,1308.7433266666667,1342.3900146666667,1190.4166256666667,1255.4266356666667,1255.4266356666667,25760270000
2001,2,10599,2.5,10221.966666666667,-0.3,177.13333333333333,4.4,1221.8699543333335,1290.6166993333334,1175.6733396666666,1243.2199706666668,1243.2199706666668,24894640000
2001,3,10598.02,-1.6,10455.533333333333,9.5,177.63333333333333,4.833333333333333,1189.7433266666667,1207.1500243333332,1078.386678,1128.5832923333335,1128.5832923333335,24059400000
2001,4,10660.465,1.1,10282.1,-6.5,177.5,5.5,1080.0566403333335,1149.2033283333333,1065.2000326666666,1115.7699786666667,1115.7699786666667,27136616666.666668
2002,1,10783.5,3.4,10528.433333333334,9.9,178.06666666666666,5.7,1128.3366290000001,1160.3699543333335,1087.583333,1128.1066486666666,1128.1066486666666,27452333333.333332
2002,2,10887.46,2.5,10612.966666666667,3.3,179.46666666666667,5.833333333333333,1097.1500246666667,1108.389974,1021.7799683333334,1044.6266886666667,1044.6266886666667,28485303333.333332
2002,3,10984.04,1.6,10625.866666666667,0.5,180.43333333333334,5.733333333333333,939.1700030000001,961.160014,803.106669,880.9900103333333,880.9900103333333,33083610000
2002,4,11061.433,0.5,10690.866666666667,2.5,181.5,5.866666666666667,879.116679,934.5133460000001,836.7100016666667,900.630005,900.630005,31016970000
2003,1,11174.129,2.1,10693.633333333333,0.1,183.36666666666667,5.866666666666667,858.8900143333334,898.530009,811.843343,848.343343,848.343343,28688303333.333332
2003,2,11312.766,3.6,10815.1,4.6,183.06666666666666,6.133333333333333,909.5633343333333,968.3166706666667,904.7566733333333,951.6700033333333,951.6700033333333,30613703333.333332
2003,3,11566.669,6.8,10999.533333333333,7,184.43333333333334,6.133333333333333,990.9400026666666,1022.236674,971.099996,998.0966596666666,998.0966596666666,28791593333.333332
2003,4,11772.234,4.7,11029.3,1.1,185.13333333333333,5.833333333333333,1034.959961,1076.6667073333333,1026.8599853333333,1073.6099853333333,1073.6099853333333,28200283333.333332
2004,1,11923.447,2.3,11079.266666666666,1.8,186.7,5.7,1129.3299966666666,1159.196655,1105.5599770000001,1134.0933023333334,1134.0933023333334,31467833333.333332
2004,2,12112.815,3.1,11192.666666666666,4.2,188.16666666666666,5.6,1118.0633546666666,1141.5499673333334,1098.9566240000001,1122.9400229999999,1122.9400229999999,29489266666.666668
2004,3,12305.307,3.8,11264.9,2.6,189.36666666666667,5.433333333333334,1115.5999756666668,1127.353353,1079.560018,1106.846639,1106.846639,27567423333.333332
2004,4,12527.214,4.1,11395.866666666667,4.7,191.4,5.433333333333334,1139.5199786666667,1182.613322,1130.5566813333332,1171.9799803333333,1171.9799803333333,31024593333.333332
2005,1,12767.286,4.5,11241.433333333332,-5.3,192.36666666666667,5.3,1198.9300133333334,1219.783325,1169.4632973333335,1188.486654,1188.486654,33270120000
2005,2,12922.656,2,11344.133333333333,3.7,193.66666666666666,5.1,1176.313314,1203.6766766666667,1156.876709,1179.8933106666666,1179.8933106666666,41026766666.666664
2005,3,13142.642,3.2,11385.866666666667,1.5,196.6,4.966666666666667,1215.2799886666667,1244.713338,1196.656657,1227.7733563333334,1227.7733563333334,41424090000
2005,4,13324.204,2.2,11488,3.6,198.43333333333334,4.966666666666667,1228.4333496666666,1259.9266766666667,1205.286621,1234.9266763333333,1234.9266763333333,45550930000
2006,1,13599.16,5.5,11700.699999999999,7.6,199.46666666666667,4.733333333333333,1269.6766763333333,1301.1166583333334,1255.9233396666666,1285.2033283333333,1285.2033283333333,47658876666.666664
2006,2,13753.424,1,11744.366666666667,1.5,201.26666666666668,4.633333333333333,1294.5133463333334,1311.8466796666667,1248.456665,1283.6333006666666,1283.6333006666666,50831506666.666664
2006,3,13870.188,0.6,11761.333333333334,0.6,203.16666666666669,4.633333333333334,1284.1300456666665,1309.1466876666666,1258.9233806666666,1305.4433186666668,1305.4433186666668,48611760000
2006,4,14039.56,3.5,11904.733333333334,5,202.33333333333334,4.433333333333334,1371.4033203333333,1409.716675,1358.0033366666667,1398.956665,1398.956665,53238776666.666664
2007,1,14215.651,1.2,11995.9,3.1,204.317,4.5,1420.910034,1447.3566486666666,1385.7899983333334,1421.973307,1421.973307,58717813333.333336
2007,2,14402.082,2.5,12055.333333333332,2,206.631,4.5,1477.939982,1524.7133793333333,1459.0833333333333,1505.4466553333334,1505.4466553333334,62437773333.333336
2007,3,14564.117,2.3,12075.633333333333,0.7,207.939,4.666666666666667,1477.9333496666666,1532.843343,1421.380005,1485.33667,1485.33667,73176296666.66667
2007,4,14715.058,2.5,12090.333333333334,0.5,210.48966666666666,4.8,1517.5700276666666,1548.483317,1443.7700196666667,1499.6266683333333,1499.6266683333333,75697066666.66667
2008,1,14706.538,-1.7,12141.6,1.7,212.76966666666667,5,1392.339966,1409.156698,1281.2600096666667,1343.9600016666666,1343.9600016666666,90066880000
2008,2,14865.701,2.4,12391.2,8.5,215.53766666666667,5.333333333333333,1370.6666666666667,1416.2866616666668,1323.139974,1355.3233236666667,1355.3233236666667,87861050000
2008,3,14898.999,-2.1,12152.766666666666,-7.5,218.861,6,1277.9799803333333,1302.7867023333333,1184.7699786666667,1238.8566486666666,1238.8566486666666,117088670000
2008,4,14608.209,-8.5,12291.733333333334,4.6,213.84866666666667,6.866666666666666,1007.150004,1031.130005,798.83667,922.7466633333333,922.7466633333333,129666666666.66667
2009,1,14430.902,-4.5,12282.033333333333,-0.3,212.37766666666667,8.266666666666666,818.550008,883.9466553333333,735.2033286666667,786.280009,786.280009,132666666666.66667
2009,2,14381.236,-0.7,12364.433333333334,2.7,213.507,9.3,863.1966756666667,925.033325,846.0933226666667,903.7566733333333,903.7566733333333,128000000000
2009,3,14448.882,1.4,12214.7,-4.8,215.344,9.633333333333333,976.8533326666667,1038.7666626666667,946.599996,1021.7266436666666,1021.7266436666666,111666666666.66667
2009,4,14651.249,4.4,12232.6,0.6,217.03,9.933333333333334,1063.326701,1115.1433103333334,1045.073344,1082.3066406666667,1082.3066406666667,95832286666.66667
2010,1,14764.61,1.9,12306.033333333333,2.4,217.374,9.833333333333334,1098.603353,1147.853312,1073.8166503333334,1115.930013,1115.930013,93169640000
2010,2,14980.193,3.9,12510.566666666666,6.8,217.29733333333334,9.633333333333333,1149.0366616666668,1185.386678,1079.9333086666668,1102.2699786666667,1102.2699786666667,118333333333.33333
2010,3,15141.607,3.1,12578.5,2.2,217.93433333333334,9.466666666666667,1062.7833253333333,1135.783325,1033.4432983333334,1097.3766276666668,1097.3766276666668,86701936666.66667
2010,4,15309.474,2.1,12626.066666666668,1.5,219.699,9.5,1171.933309,1228.606649,1163.8233236666667,1207.1500246666667,1207.1500246666667,85890623333.33333
2011,1,15351.448,-0.9,12753.133333333333,4.1,222.04366666666667,9.033333333333333,1291.8000083333334,1326.3400063333333,1265.2700196666667,1313.0566406666667,1313.0566406666667,80298746666.66667
2011,2,15557.539,2.7,12727.833333333332,-0.8,224.56833333333333,9.066666666666666,1346.629964,1360.113322,1288.189982,1343.1499836666667,1343.1499836666667,81732173333.33333
2011,3,15647.68,-0.1,12795.666666666668,2.1,226.03266666666667,9,1277.449992,1297.7166746666667,1166.206665,1214.196696,1214.196696,97367390000
2011,4,15842.259,4.6,12824.366666666667,0.9,227.04733333333334,8.633333333333333,1209.706665,1279.860026,1145.266683,1252.6199953333332,1252.6199953333332,85693716666.66667
2012,1,16068.805,3.4,13021.166666666666,6.3,228.326,8.266666666666667,1312.4033200000001,1376.886678,1303.7799883333334,1362.1866863333332,1362.1866863333332,80617643333.33333
2012,2,16207.115,1.8,13108.733333333334,2.7,228.808,8.2,1372.0666503333334,1400.3866373333333,1305.3666583333334,1356.800008,1356.800008,81088213333.33333
2012,3,16319.541,0.6,13004.833333333334,-3.1,229.841,8.033333333333333,1382.7299803333333,1430.9766846666666,1358.8733723333332,1408.8566486666666,1408.8566486666666,71057300000
2012,4,16420.419,0.5,13366.800000000001,11.6,231.36933333333334,7.8,1423.146647,1451.0766603333334,1381.5799966666666,1418.1766763333333,1418.1766763333333,69876603333.33333
2013,1,16648.189,4,12837.166666666666,-14.9,232.29933333333335,7.733333333333333,1479.6599933333334,1537.0533036666668,1470.8933103333334,1527.32666,1527.32666,71216366666.66667
2013,2,16728.687,1.1,12934.433333333334,3.1,232.045,7.533333333333333,1599.4800213333333,1646.3133136666668,1559.213338,1611.5299883333334,1611.5299883333334,76164013333.33333
2013,3,16953.838,3.5,12979.633333333333,1.4,233.3,7.233333333333333,1645.050008,1712.7700193333333,1621.8166503333334,1666.75,1666.75,66361346666.666664
2013,4,17192.019,3.5,12997.533333333333,0.6,234.16266666666667,6.933333333333334,1749.2200113333333,1812.7366536666666,1720.2199706666668,1803.5700276666666,1803.5700276666666,68411470000
2014,1,17197.738,-1.4,13149.133333333333,4.7,235.621,6.666666666666667,1828.740031,1867.5766603333334,1780.9366453333334,1838.1266276666668,1838.1266276666668,72494176666.66667
2014,2,17518.508,5.3,13314.5,5.1,236.87233333333333,6.2,1894.0733236666667,1929.8267006666667,1863.376668,1922.5832923333335,1922.5832923333335,66167606666.666664
2014,3,17804.228,5,13439.666666666666,3.8,237.47833333333332,6.066666666666666,1965.386678,2005.2300213333333,1933.1633706666667,1968.7766926666666,1968.7766926666666,63787276666.666664
2014,4,17912.079,2,13631.4,5.8,236.88833333333335,5.7,2018.4766436666666,2062.5,1931.4100343333332,2048.170003333333,2048.170003333333,79352683333.33333
2015,1,18063.529,3.6,13819,5.6,235.35500000000002,5.533333333333333,2053.5999753333335,2103.156738333333,2002.9033200000001,2055.7932943333335,2055.7932943333335,74260483333.33333
2015,2,18279.784,2.5,13860.566666666668,1.2,236.96,5.433333333333334,2087.8832196666667,2130.170003333333,2057.5432943333335,2085.33667,2085.33667,70154216666.66667
2015,3,18401.626,1.6,13937.9,2.3,237.855,5.1,2047.1933186666668,2088.779988333333,1927.646688,1998.6833903333334,1998.6833903333334,80845583333.33333
2015,4,18435.137,0.7,14016.833333333334,2.3,237.837,5.033333333333333,2027.7799886666667,2105.023356,1968.7833253333333,2067.90332,2067.90332,81812583333.33333
2016,1,18525.933,2.3,14130.6,3.3,237.68933333333334,4.9,1970.7432860000001,2024.4566243333334,1853.1599936666667,1977.4033200000001,1977.4033200000001,92699583333.33333
2016,2,18711.702,1.3,14102.2,-0.8,239.59033333333332,4.933333333333334,2072.57666,2111.6933593333333,2017.1300456666665,2087.0367023333333,2087.0367023333333,82287096666.66667
2016,3,18892.639,2.9,14181.966666666667,2.3,240.60733333333332,4.9,2147.9400226666667,2186.2567546666664,2113.573405,2170.940023,2170.940023,74136933333.33333
2016,4,19089.379,2.2,14274.233333333334,2.6,242.13466666666667,4.766666666666667,2164.393310666667,2220.410075,2128.6499836666667,2187.930013,2187.930013,78915876666.66667
2017,1,19280.084,2,14422.266666666666,4.2,243.83866666666665,4.566666666666666,2305.763346333333,2357.8366696666667,2279.676595,2335.076660333333,2335.076660333333,73731123333.33333
2017,2,19438.643,2.3,14579.566666666668,4.4,244.12,4.366666666666667,2388.829996666667,2423.5633136666665,2362.4566243333334,2406.4699706666665,2406.4699706666665,75291776666.66667
2017,3,19692.595,3.2,14681.5,2.8,245.287,4.333333333333333,2460.969971,2498.116699,2423.866699333333,2487.1033526666665,2487.1033526666665,66707803333.333336
2017,4,20037.088,4.6,14772.533333333333,2.5,247.23833333333334,4.166666666666667,2583.170003333333,2645.2299803333335,2561.123291,2611.236735,2611.236735,77088520000
2018,1,20328.553,3.3,14927.5,4.3,249.32166666666666,4.033333333333333,2738.466634,2836.909993333333,2600.3133136666665,2726.1700846666668,2726.1700846666668,77603110000
2018,2,20580.912,2.1,15061.433333333332,3.6,250.679,3.933333333333333,2665.036621,2750.3999836666667,2613.470052,2690.563395333333,2690.563395333333,74235193333.33333
2018,3,20798.73,2.5,15220.266666666666,4.3,251.68633333333332,3.7666666666666666,2807.693278,2901.8133136666665,2786.470052,2877.263346333333,2877.263346333333,65424156666.666664
2018,4,20917.867,0.6,15365.266666666666,3.9,252.71099999999998,3.833333333333333,2811.4567056666665,2851.7299803333335,2527.0700683333334,2659.58667,2659.58667,84976870000
