"","COUNTY","STATE","year","total_pop","white","black","american_indian","asian_pacific_islander","other_race","two_or_more_races","hispanic_white","hispanic_black","hispanic_american_indian","hispanic_asian_pacific_islander","hispanic_other_race","hispanic_two_or_more_races","not_hispanic_white","not_hispanic_black","not_hispanic_american_indian","not_hispanic_asian_pacific_islander","not_hispanic_other_race","not_hispanic_two_or_more_races","pct_under_5","pct_5_to_9","pct_10_to_14","pct_15_to_17","pct_18_to_19","pct_20","pct_21","pct_22_to_24","pct_25_to_29","pct_30_to_34","pct_35_to_44","pct_45_to_54","pct_55_to_59","pct_60_to_61","pct_62_to_64","pct_65_to_74","pct_75_to_84","pct_85_and_over","less_than_college","bachelors","graduate","under_18"
"475","Laurens County","Georgia",2020,49570,56.8085535606213,36.982045592092,0.205769618721001,1.0631430300585,1.57958442606415,3.36090377244301,0.562840427678031,0.227960459955618,0.0443816824692354,0.0121040952188824,1.29513818842042,0.730280411539237,56.2457131329433,36.7540851321364,0.161387936251765,1.05103893483962,0.284446237643736,2.63062336090377,6.25983457736534,6.15493241880169,7.2523703853137,3.90155335888642,2.35021182166633,1.11357676013718,0.897720395400444,3.49203147064757,6.13879362517652,5.41456526124672,11.7671979019568,11.8499092192859,6.56848900544684,2.11014726649183,3.64736735928989,9.46338511196288,5.42263465805931,1.82570102884809,60.905789792213,5.8382085939076,5.31773249949566,17.4137583215655
"476","Lee County","Georgia",2020,33163,69.3091698579743,22.2386394475771,0.235201881615053,2.61435937641347,1.11570123330217,4.48692820311793,0.684497783674577,0.132677984500799,0.063323583511745,0.0241232699092362,0.820191176914031,1.14887072942737,68.6246720742997,22.1059614630763,0.171878298103308,2.59023610650424,0.295510056388143,3.33805747369056,5.85893917920574,6.25395772396949,7.3998130446582,4.11904833700208,2.85860748424449,1.47755028194072,0.223140246660435,2.56309742785635,5.51216717426047,6.15444923559388,12.9692729849531,12.0435425021862,4.94225492265477,2.6324518288454,2.97922383379067,7.79181618068329,3.14507131441667,0.738775140970358,49.6969514217652,9.2965051412719,7.03796399601966,17.377800560866
"477","Liberty County","Georgia",2020,65256,39.7710555351232,43.0535123207061,0.490376363859262,2.84724776265784,4.09311021208778,9.74469780556577,2.98669854113032,1.20448694372931,0.145580483020718,0.147112909157779,3.5996689959544,3.84792203015815,36.7843569939929,41.8490253769768,0.344795880838544,2.70013485350006,0.493441216133382,5.89677577540763,9.81518940787054,6.67678067917126,6.91583915655265,3.25793796738997,2.37066323403212,1.94311634179233,2.44421968861101,6.39634669608925,11.1039597891382,7.66979281598627,10.5323648400147,8.44979771974991,4.74132646806424,1.9400514895182,2.15918842711781,5.63319847983327,2.43042785337747,0.589984062768175,56.9587470883903,8.09427485595194,3.35141596175064,19.9889665318132
"478","Lincoln County","Georgia",2020,7690,68.1274382314694,27.6202860858257,0.23407022106632,0.299089726918075,0.286085825747724,3.43302990897269,0.559167750325098,0.104031209362809,0,0,0.156046814044213,0.377113133940182,67.5682704811443,27.5162548764629,0.23407022106632,0.299089726918075,0.130039011703511,3.05591677503251,5.35760728218465,4.48634590377113,6.47594278283485,3.44603381014304,3.28998699609883,1.10533159947984,0.286085825747724,2.69180754226268,5.9297789336801,5.3185955786736,10.962288686606,11.9505851755527,6.44993498049415,2.9778933680104,7.6332899869961,14.4343302990897,9.4408322496749,0.871261378413524,71.6384915474642,8.53055916775032,3.17295188556567,15.2795838751625
"479","Long County","Georgia",2020,16168,56.8839683325087,25.5133597229095,0.84735279564572,1.68233547748639,5.58510638297872,9.48787728847105,2.61627906976744,0.59995051954478,0.463879267689263,0.12370113805047,5.02226620484908,3.41415141019297,54.2676892627412,24.9134092033647,0.383473527956457,1.55863433943592,0.562840178129639,6.07372587827808,8.14571994062345,10.7125185551707,8.96833250865908,5.38718456209797,5.73354774863929,1.85551707075705,1.05764473033152,1.96684809500247,12.8834735279565,7.63854527461653,16.9099455714993,13.3968332508659,8.75804057397328,2.56679861454725,2.41835724888669,7.10663038099951,3.06160316674913,0.408213755566551,74.6907471548738,6.35823849579416,4.71301335972291,22.5012370113805
"480","Lowndes County","Georgia",2020,118251,51.7424799790277,37.5760035855934,0.403379252606743,1.74966807891688,2.72640400504013,5.80206509881523,1.58983856373308,0.412681499522203,0.139533703731892,0.0515851874402753,2.34585754031678,2.11752966148278,50.1526414152946,37.1633220860712,0.263845548874851,1.6980828914766,0.380546464723343,3.68453543733245,6.70353739080431,6.59952135711326,6.78218366018046,3.54923002765304,4.05916229038232,2.64183812399049,2.9158315785913,6.99106138637305,8.08957218120777,6.80417078925337,11.1770724983298,10.1216903028304,5.61179186645356,1.52725981175635,2.76276733389147,7.2092413594811,3.46466414660341,1.45453315405367,58.3986604764442,10.3246484173495,6.1073479294044,17.0349510786378
"481","Lumpkin County","Georgia",2020,33488,88.8377926421405,1.28105590062112,0.558408982322026,0.830148112756808,2.06342570473005,6.42916865742953,1.51994744386049,0.050764452938366,0.107501194457716,0,1.71106067845198,1.95592451027234,87.31784519828,1.23029144768275,0.45090778786431,0.830148112756808,0.35236502627807,4.47324414715719,4.05817009077879,5.36311514572384,5.09734830387004,3.19218824653607,5.81103678929766,3.52066411849021,4.21942188246536,4.97193024366937,5.90360726230291,5.42283803153368,9.70795508838987,10.6694935499283,6.92486860965122,2.73829431438127,3.40121834687052,10.794911610129,4.95102723363593,1.82154801720019,60.3320592451027,12.511944577162,8.01481127568084,12.3477066411849
"482","McDuffie County","Georgia",2020,21632,53.5318047337278,40.1349852071006,0.231139053254438,0.44840976331361,1.61797337278107,4.03568786982249,0.753513313609467,0.175665680473373,0.0231139053254438,0.0369822485207101,1.44693047337278,1.21579142011834,52.7782914201183,39.9593195266272,0.208025147928994,0.411427514792899,0.171042899408284,2.81989644970414,6.37943786982249,6.32396449704142,7.41031804733728,4.49334319526627,1.77052514792899,1.29437869822485,0.989275147928994,3.70284763313609,6.86020710059172,5.33931213017751,11.0623150887574,12.185650887574,6.9896449704142,2.84301035502959,3.83228550295858,10.7063609467456,4.90014792899408,1.86298076923077,64.168823964497,5.83394970414201,4.33616863905325,18.283099112426
"483","McIntosh County","Georgia",2020,10975,65.1025056947608,29.0842824601367,0.34624145785877,0.391799544419134,0.637813211845103,4.4373576309795,0.774487471526196,0.145785876993166,0.0546697038724374,0,0.318906605922551,0.810933940774487,64.3280182232346,28.9384965831435,0.291571753986333,0.391799544419134,0.318906605922551,3.62642369020501,3.79043280182232,5.36674259681093,8.78359908883827,3.16173120728929,1.84054669703872,0.601366742596811,0.810933940774487,3.05239179954442,9.63097949886105,5.46697038724374,11.7813211845103,18.4510250569476,11.3348519362187,4.89293849658314,6.0501138952164,22.50569476082,9.86788154897494,2.1503416856492,90.4692482915718,11.753986332574,6.21412300683371,15.7357630979499
"484","Macon County","Georgia",2020,12082,34.3734481046184,59.2948187386194,0.264856811786128,1.35739116040391,2.66512166859791,2.04436351597418,0.620758152623738,0.115874855156431,0.140705181261381,0.0082767753683165,2.49958616123158,0.52143684820394,33.7526899519947,59.178943883463,0.124151630524748,1.34911438503559,0.16553550736633,1.52292666777024,5.37162721403741,5.75235888097997,5.51233239529879,3.89836119847707,2.57407713954643,2.43337195828505,0.926998841251448,4.2128786624731,8.87270319483529,7.74706174474425,13.102135408045,13.9215361695084,7.81327594769078,3.07896043701374,4.68465485846714,11.951663631849,4.89157424267505,1.73812282734647,80.019864260884,4.88329746730674,3.04585333554047,14.7823208078133
"485","Madison County","Georgia",2020,30120,79.6049136786189,9.19322709163347,0.272244355909695,1.77954847277556,3.37649402390438,5.77357237715803,1.42098273572377,0.0531208499335989,0.126162018592297,0.0365205843293493,3.02456839309429,1.83266932270916,78.1839309428951,9.14010624169987,0.146082337317397,1.74302788844621,0.351925630810093,3.94090305444887,5.60092961487384,6.84926958831341,6.63678618857902,3.50597609561753,1.83930942895086,1.75962815405047,1.56374501992032,2.78220451527224,6.11221779548473,5.46812749003984,12.4236387782205,13.5325365205843,8.14741035856574,2.38379814077025,3.30345285524568,10.0597609561753,4.9468791500664,1.43758300132802,62.1613545816733,7.45019920318725,6.14873837981408,15.7436918990704
"486","Marion County","Georgia",2020,7498,60.6961856495065,28.6743131501734,0.320085356094959,0.946919178447586,4.62790077353961,4.73459589223793,0.866897839423846,0.373432915444118,0.160042678047479,0.0133368898372899,4.48119498532942,1.57375300080021,59.8292878100827,28.3008802347293,0.160042678047479,0.933582288610296,0.146705788210189,3.16084289143772,5.56148306214991,8.84235796212323,5.64150440117365,5.49479861296346,3.81435049346492,0.533475593491598,0.853560949586556,2.46732461989864,6.06828487596692,4.65457455321419,12.5900240064017,14.5505468124833,11.2029874633236,3.1875166711123,4.06775140037343,14.8973059482529,7.0285409442518,1.24033075486796,75.9669245132035,8.25553480928247,2.93411576420379,16.697786076287
"487","Meriwether County","Georgia",2020,20613,59.346043758793,35.3466259156843,0.310483675350507,0.40750982389754,1.03332848202591,3.55600834424877,0.722844806675399,0.0630669965555717,0,0,0.790763110658322,0.727696114102751,58.6231989521176,35.2835589191287,0.310483675350507,0.40750982389754,0.242565371367584,2.82831223014602,6.00591859506137,4.31281230291564,7.70872750206181,3.82283025275312,3.25037597632562,1.40687915393198,0.693736962111289,2.910784456411,6.43768495609567,5.58385484888177,11.1434531606268,12.8123029156358,7.64566050550623,2.21704749429971,5.45772085577063,12.1767816426527,6.09809343618105,2.58089555135109,72.6386261097366,4.89496919419784,2.88167661184689,17.5374763498763
"488","Miller County","Georgia",2020,6000,66.4333333333333,29.1833333333333,0.166666666666667,0.566666666666667,0.916666666666667,2.73333333333333,0.616666666666667,0.05,0.0166666666666667,0.116666666666667,0.833333333333333,0.633333333333333,65.8166666666667,29.1333333333333,0.15,0.45,0.0833333333333333,2.1,5.93333333333333,3.68333333333333,8.36666666666667,4.01666666666667,1.68333333333333,0.4,0.85,4.01666666666667,6.25,4.93333333333333,11.2166666666667,10.7166666666667,6.81666666666667,1.73333333333333,3.81666666666667,10.7166666666667,6.66666666666667,3.6,60.5333333333333,7.91666666666667,4.96666666666667,18.3166666666667
"489","Mitchell County","Georgia",2020,21755,47.2213284302459,46.4904619627672,0.206849000229832,0.496437600551597,2.84532291427258,2.73960009193289,0.767639623075155,0.27579866697311,0.0367731555964146,0,2.65686049184096,0.694093311882326,46.4536888071708,46.2146632957941,0.170075844633418,0.496437600551597,0.188462422431625,2.04550678005056,5.68604918409561,5.87910825097679,7.09262238565847,3.70949207078832,1.39737991266376,1.65938864628821,1.34222017926913,4.04504711560561,7.23052171914502,6.01700758446334,14.1208917490232,12.861411169846,5.94346127327051,2.84072626982303,4.51390484945989,10.112617789014,5.81475522868306,1.19053091243392,70.4987359227764,5.61250287290278,2.97862560330958,16.4881636405424
"490","Monroe County","Georgia",2020,27957,71.9748184712237,21.8657223593376,0.15380763315091,0.887076581893622,1.09811496226348,4.02045999213077,0.600922845798906,0.103730729334335,0.0321922953106556,0.0321922953106556,0.790499695961655,0.994384232929141,71.3738956254248,21.7619916300032,0.121615337840255,0.854884286582967,0.307615266301821,3.02607575920163,4.98622885145044,5.27953643094753,6.66380512930572,3.84876775047394,2.31426834066602,1.26980720392031,1.43076868047358,3.70569088242658,4.94330579103623,5.34034409986765,11.5319955646171,13.7783023929606,7.71899703115499,2.08892227349143,5.15792109310727,10.9525342490253,5.45122867260436,1.74196086847659,58.3252852595057,9.71491934041564,9.38584254390671,15.4988017312301
"491","Montgomery County","Georgia",2020,8610,67.2357723577236,24.7735191637631,0.290360046457607,0.476190476190476,3.76306620209059,3.46109175377468,1.44018583042973,0.150987224157956,0.16260162601626,0.0813008130081301,3.61207897793264,1.18466898954704,65.7955865272938,24.6225319396051,0.127758420441347,0.394889663182346,0.150987224157956,2.27642276422764,5.34262485481998,6.09756097560976,6.50406504065041,3.49593495934959,5.81881533101045,2.1486643437863,1.93960511033682,3.96051103368177,5.36585365853659,6.43437862950058,12.3344947735192,14.4599303135889,7.14285714285714,2.82229965156794,3.7862950058072,10.9059233449477,5.42392566782811,1.3472706155633,72.253193960511,6.44599303135888,5.19163763066202,15.34262485482
"492","Morgan County","Georgia",2020,20097,72.6924416579589,20.5105239587998,0.238841618151963,0.631935114693735,1.88087774294671,4.04537990744887,0.607055779469573,0.0845897397621536,0.0298552022689954,0.0199034681793302,1.54251878389809,1.25889436234264,72.0853858784893,20.4259342190377,0.208986415882968,0.612031646514405,0.338358959048614,2.78648554510623,4.69224262327711,6.94133452754142,5.61277802657113,3.89112802905906,2.25904363835398,0.801114594218042,0.821018062397373,2.28889884062298,6.16509926854754,4.28422152560084,10.3398517191621,13.7234413096482,6.66766184007563,3.00542369507887,3.56272080410011,10.9767627009006,6.2646166094442,1.40817037368762,56.2422252077425,9.27999203861273,7.04582773548291,14.1961486789073
"493","Murray County","Georgia",2020,39973,83.4138043179146,0.705476196432592,1.4985114952593,0.340229655017137,7.01473494608861,7.02724338928777,2.94949090636179,0.0475320841568058,1.30087809271258,0.0175118204788232,6.86963700497836,3.60993670727741,80.4643134115528,0.657944112275786,0.197633402546719,0.322717834538313,0.145097941110249,3.41730668201036,6.21169289270257,6.636979961474,7.27240887599129,4.45300577890076,2.38410927375979,1.16328521752183,1.05821429464889,3.79255997798514,6.7395491957071,5.89147674680409,12.2357591374178,14.5348109974233,7.70269932204238,1.73116853876367,3.16713781802717,9.19620744002201,4.51304630625672,0.855577514822505,67.6556675756135,5.16598704125285,2.14394716433593,17.9371075475946
"494","Muscogee County","Georgia",2020,206922,39.8541479398034,46.4730671460744,0.399667507563236,3.00403050424798,3.1963735127246,7.07271338958641,1.63539884594195,0.706546428122674,0.163829848928582,0.073940905268652,2.67637080639081,2.72421492156465,38.2187490938615,45.7665207179517,0.235837658634655,2.93008959897933,0.520002706333788,4.34849846802177,6.78806506799664,6.41981036332531,6.5966886073013,3.56559476517722,2.67540425860952,1.37104802775925,1.31015551753801,4.0305042479775,8.08420564270595,7.2408927035308,11.9581291501145,10.7789408569413,5.5919621886508,2.67395443693759,2.81845333024038,7.33609765998782,3.38871652120123,1.8117938160273,53.1340311808314,11.0766375735785,6.85958960381206,16.9503484404752
"495","Newton County","Georgia",2020,112483,42.6997857454015,46.9350924139648,0.293377665958412,1.04726936514851,3.28760790519456,5.73686690433221,1.14150582754727,0.487184730136998,0.137798600677436,0.0177804646035401,2.63506485424464,1.94962794377817,41.5582799178543,46.4479076838278,0.155579065280976,1.02948890054497,0.652543050949921,3.78723896055404,6.1973809375639,7.08373709805037,7.39489522861232,4.81672786109901,3.24226772045554,1.54778944373816,1.42065912182285,3.40406994834775,6.16359805481717,5.80265462336531,12.6774712623241,13.7407430456158,5.90844838775637,2.47504067281278,3.09468986424615,8.01276637358534,3.29116399811527,1.37176284416312,58.639083239245,8.24480143666154,5.26924068525911,18.4090040272752
"496","Oconee County","Georgia",2020,41799,82.4182396708055,4.5958037273619,0.181822531639513,4.98098040622981,2.11488313117539,5.70827053278787,1.34931457690375,0.0574176415703725,0.107658077944448,0.0382784277135817,1.70578243498648,2.35651570611737,81.0689250939018,4.53838608579153,0.0741644536950645,4.94270197851623,0.409100696188904,3.35175482667049,4.99772721835451,7.80879925357066,7.26572406038422,4.77762625900141,2.61728749491615,1.59812435704203,1.23926409722721,1.95219981339267,3.69865307782483,4.49771525634585,12.9907414052968,13.8807148496376,6.23459891384961,2.19622479006675,3.88765281466064,8.7633675446781,4.1771334242446,1.18423885738893,37.271226584368,15.2994090767722,16.3472810354315,17.0410775377401
"497","Oglethorpe County","Georgia",2020,14825,74.6846543001686,15.2445193929174,0.36424957841484,0.937605396290051,2.75210792580101,6.0168634064081,1.13996627318718,0.0809443507588533,0.0944350758853288,0,2.39460370994941,2.15177065767285,73.5446880269814,15.1635750421585,0.269814502529511,0.937605396290051,0.357504215851602,3.86509274873524,5.54468802698145,7.07588532883642,6.070826306914,3.64924114671164,3.65598650927487,0.715008431703204,0.903878583473862,3.25801011804384,5.45699831365936,4.92411467116357,12.4924114671164,14.3001686340641,8.65430016863406,2.69814502529511,3.77065767284992,10.6509274873524,6.44182124789207,1.18718381112985,64.3170320404722,8.43170320404722,6.36087689713322,15.2647554806071
"498","Paulding County","Georgia",2020,168661,65.9286972091948,22.1467914929948,0.364043851275636,1.23442882468383,3.01788795275731,7.30815066909363,1.63167537249275,0.441121539656471,0.130439164952182,0.0249020223999621,2.38466509744399,2.83645893241473,64.297021836702,21.7056699533384,0.233604686323454,1.20952680228387,0.633222855313321,4.4716917366789,6.24032823237144,6.14012723747636,8.49870450192991,4.71003966536425,2.23050972068232,1.40755717089309,1.16683762102679,3.37066660342344,6.60200046246613,6.30436200425706,14.1324906172737,15.1125630703008,5.99842287191467,2.23466005774898,2.82222920532903,6.8836304777038,2.78428326643385,0.857933962208216,56.0348865475718,10.8851483152596,4.98811224883049,19.4490723996656
"499","Peach County","Georgia",2020,27981,44.6695972266895,43.6689181944891,0.393123905507309,0.736213859404596,5.3464851148994,5.18566169901004,1.35806440084343,0.285908294914406,0.167971123262214,0.0214431221185805,4.99624745362925,2.27297094456953,43.3115328258461,43.3830098995747,0.225152782245095,0.714770737286015,0.350237661270148,2.91269075444051,5.26786033379793,4.98552589256996,6.56516922197205,3.57742754011651,5.96118794896537,2.35159572567099,2.05853972338372,3.39158714842214,6.15060219434616,5.82895536256746,11.1897358922126,11.6221721882706,8.28061899145849,2.7447196311783,2.79832743647475,9.42067831742968,4.17426110575033,1.91915942961295,63.2965226403631,7.23347986133448,7.36213859404596,15.4104570958865
"500","Pickens County","Georgia",2020,33216,91.5221579961464,0.90618978805395,0.424494219653179,0.602119460500963,1.4360549132948,5.10898362235067,0.836946050096339,0.0451589595375723,0.16859344894027,0.0150529865125241,1.22531310211946,1.3156310211946,90.6852119460501,0.861030828516378,0.255900770712909,0.587066473988439,0.210741811175337,3.79335260115607,4.66341522157996,5.08790944123314,5.90077071290944,3.57056840077071,2.03516377649326,0.698458574181118,0.833935452793834,3.09790462427746,5.86765414258189,4.92533718689788,10.4889210019268,13.1532996146435,8.22796242774566,3.07080924855491,3.74518304431599,13.2707129094412,6.3764450867052,1.33068400770713,60.9465317919075,10.4708574181118,5.70508188824663,14.1347543352601
"501","Pierce County","Georgia",2020,19716,84.4694664232096,8.13045242442686,0.390545749644958,0.431121931426253,2.83526070196794,3.74315276932441,1.27307770338811,0.0304321363359708,0.182592818015825,0.0152160681679854,2.60701967944816,0.953540271860418,83.1963887198215,8.10002028809089,0.207952931629134,0.415905863258267,0.228241022519781,2.78961249746399,6.6646378575776,5.53864881314668,8.55650233313045,3.62142422398052,2.9874213836478,1.87664840738486,0.4514100223169,2.33313045242443,5.66037735849057,5.61980117670927,11.9395414891459,13.9987827145466,6.18786772164739,2.69324406573341,3.13958206532765,9.66220328667072,6.40089267599919,0.740515317508622,64.8305944410631,4.78798945019274,4.07283424629742,18.8425644146886
"502","Pike County","Georgia",2020,18889,87.0294880618349,7.66054317327545,0.179998941182699,0.418232833924506,0.725289851236169,3.98644713854624,0.667054899677061,0.010588173010747,0.031764519032241,0.010588173010747,0.397056487903012,0.725289851236169,86.3624331621579,7.6499550002647,0.148234422150458,0.407644660913759,0.328233363333157,3.26115728731008,4.7540896818254,6.02996452962041,7.08878183069511,5.03997035311557,2.93292392397692,1.14881677166605,1.29705119381651,2.80586584784795,5.82878924241622,6.04055270263116,12.4569855471438,14.4475620731643,8.23230451585579,1.86881253639684,2.8164540208587,8.82524220445762,4.65879612472868,2.01175287204193,62.1790460056117,7.38525067499603,5.80761289639473,16.8828418656361
"503","Polk County","Georgia",2020,42853,72.9213824002987,12.1625090425408,0.758406645975778,0.62072667024479,7.82909014538072,5.70788509555924,2.53891209483583,0.217020978694607,0.522717195995613,0.0140013534641682,7.46505495531235,2.27521993792733,70.3824703054629,11.9454880638462,0.235689449980165,0.606725316780622,0.364035190068373,3.4326651576319,6.61563951181948,6.62730730637295,7.38804751125942,4.51543649219425,2.26588570228455,1.4958112617553,0.963759830116911,3.6566868130586,6.31927753016125,6.75098592863977,12.4868737311273,12.267519193522,5.17816722283154,2.75826663244114,4.10706368282267,9.13121601754836,4.98681539215457,1.08043777565165,64.9966163395795,5.30417940400905,3.14797097052715,18.5191235152731
"504","Pulaski County","Georgia",2020,9855,61.8772196854389,32.1664129883308,0.131912734652461,0.974124809741248,2.03957382039574,2.81075596144089,0.771182141045155,0.091324200913242,0.0507356671740233,0.0101471334348047,1.55251141552511,0.842212075088787,61.1060375443937,32.0750887874176,0.0811770674784373,0.963977676306443,0.487062404870624,1.96854388635211,5.54033485540335,5.49974632166413,5.08371385083714,3.84576357179097,1.58295281582953,1.46118721461187,0.649416539827499,4.16032470826991,10.025367833587,12.257737189244,12.0852359208524,12.3997970573313,7.3972602739726,2.54693049213597,5.72298325722983,12.5418569254186,9.38609842719432,1.3089802130898,81.9076610857433,6.88990360223237,4.72856418061898,14.4698122780315
"505","Putnam County","Georgia",2020,22047,66.5351294960766,24.5793078423368,0.376468453757881,0.494398330838663,2.82124552093255,5.19345035605751,1.60112486959677,0.154215993105638,0.22678822515535,0,2.63981494080827,2.44024130267157,64.9340046264798,24.4250918492312,0.149680228602531,0.494398330838663,0.18143058012428,2.75320905338595,4.535764503107,5.08005624347984,5.97360185059192,4.34979815847961,2.66702952782691,0.830044904068581,0.721186555994013,2.77135211139838,4.92130448587109,5.13448541751712,9.61582074658684,13.3986483421781,7.59740554270422,3.59232548646074,4.68998049621264,14.8455572186692,7.18918673742459,1.44690887649113,62.2125459246156,10.5910101147548,6.61768041003311,14.8591645121785
"506","Quitman County","Georgia",2020,2235,53.2438478747204,41.1185682326622,0.58165548098434,0.536912751677852,0.402684563758389,4.11633109619687,0,0.0894854586129754,0,0,0,1.29753914988814,53.2438478747204,41.0290827740492,0.58165548098434,0.536912751677852,0.402684563758389,2.81879194630872,4.60850111856823,2.63982102908277,4.38478747203579,1.61073825503356,0.760626398210291,6.84563758389262,1.0738255033557,1.25279642058166,5.4586129753915,7.56152125279642,5.8165548098434,7.60626398210291,8.0089485458613,3.80313199105145,9.26174496644295,17.6733780760626,12.1252796420582,1.96868008948546,80.1342281879195,5.23489932885906,3.84787472035794,10.6040268456376
"507","Rabun County","Georgia",2020,16883,89.0422318308357,0.675235443937689,0.414618255049458,0.37907954747379,3.05040573357816,6.43842918912516,2.41663211514541,0.0414618255049458,0.248770953029675,0.0177693537878339,2.84309660605343,3.03263637979032,86.6255997156903,0.633773618432743,0.165847302019783,0.361310193685956,0.207309127524729,3.40579280933483,3.8441035361014,4.2764911449387,4.69703251791743,3.00894390807321,1.62885743055144,0.941775750755197,1.30900906237043,3.09779067701238,5.35449860806729,5.95273351892436,10.0870698335604,12.3260084108275,6.97150980276017,2.78386542676065,5.45519161286501,16.5906533199076,8.51744358230172,3.01486702600249,60.9251910205532,11.8343896226974,11.271693419416,11.550079962092
"508","Randolph County","Georgia",2020,6425,35.0661478599222,60.3424124513619,0.186770428015564,0.373540856031128,1.44747081712062,2.58365758754864,0.046692607003891,0.233463035019455,0.046692607003891,0,1.08949416342412,0.809338521400778,35.0194552529183,60.1089494163424,0.140077821011673,0.373540856031128,0.357976653696498,1.77431906614786,6.35019455252918,10.863813229572,6.22568093385214,4.74708171206226,3.53307392996109,2.30350194552529,0.793774319066148,0.762645914396887,4.5136186770428,5.32295719844358,13.1050583657588,9.64980544747082,8.26459143968872,2.56809338521401,4.37354085603113,12.3579766536965,7.20622568093385,4.26459143968872,70.2256809338521,6.38132295719844,2.4124513618677,17.3229571984436
"509","Richmond County","Georgia",2020,206607,34.3633081163755,55.2745066720876,0.333967387358608,2.12529101143717,2.28549855522804,5.61742825751306,1.25842783642374,0.606949425721297,0.0866379164307114,0.0450129956874646,1.84746886601132,1.69694153634678,33.1048802799518,54.6675572463663,0.247329470927897,2.08027801574971,0.438029689216725,3.92048672116627,6.64643501914262,6.34634838122619,5.82071275416612,3.55699468072234,3.14558558035304,1.9016780651188,1.70468570764785,4.38320095640516,8.83900351875783,7.2296679202544,11.3824797804527,10.8912089135412,5.57047921900032,2.85421113515031,3.93791110659368,8.35305676961574,3.79609596964285,1.49656110393162,60.33483860663,9.53162283949721,5.61936430033832,16.0241424540311
"510","Rockdale County","Georgia",2020,93570,27.4243881585978,58.1479106551245,0.333440205193972,1.73666773538527,5.72619429304264,6.63139895265577,1.24078230201988,0.666880410387945,0.153895479320295,0.0224430907342097,5.06679491289943,3.04477930960778,26.183605856578,57.4810302447366,0.179544725873677,1.71422464465106,0.659399380143208,3.58661964304799,5.57123009511596,6.50849631292081,7.11018488831891,4.55915357486374,2.52538206690178,1.29208079512664,1.28887463930747,3.44234263118521,6.32681414983435,5.37244843432724,11.6885753980977,13.5342524313348,6.4507855081757,3.042641872395,3.81960029924121,8.88639521214064,3.69990381532542,1.23116383456236,54.4116704071818,11.9151437426526,6.27444693812119,17.2405685582986
"511","Schley County","Georgia",2020,4547,75.3243897074994,19.2874422696283,0.0879700901693424,0.483835495931383,1.12161864965912,3.69474378711238,1.49549153287882,0.307895315592699,0,0,0.967670991862767,1.07763360457444,73.8288981746206,18.9795469540356,0.0879700901693424,0.483835495931383,0.153947657796349,2.61711018253794,6.04794369914229,6.37783153727733,8.68704640422257,4.99230261711018,2.46316252474159,4.26654937321311,1.23158126237079,4.39850450846712,5.98196613151528,7.67539036727513,12.6676929843853,18.7156366835276,6.92764460083572,2.48515504728392,3.54079612931603,10.4684407301517,5.25621288761821,2.50714756982626,79.1950736749505,5.76204090609193,3.62876621948537,19.727292720475
"512","Screven County","Georgia",2020,14067,57.4891590246677,37.7337029928201,0.36255065045852,0.490509703561527,0.753536646051041,3.17054098244117,0.490509703561527,0.163503234520509,0.0853060354020047,0.035544181417502,0.533162721262529,0.73221013720054,56.9986493211061,37.5701997582996,0.277244615056515,0.454965522144025,0.220373924788512,2.43833084524063,5.75104855335182,5.5377834648468,5.77237506220232,3.81033624795621,2.63026942489514,0.966801734556053,1.7985355797256,2.41700433639013,6.41927916400085,5.3813890666098,12.2982867704557,12.0921305182342,8.70832444728798,2.16819506646762,4.74870263737826,11.5945119783891,5.4809127745788,1.7843179071586,67.8325158171607,5.82213691618682,4.83400867278027,15.3337598635103
"513","Seminole County","Georgia",2020,9147,61.8563463430633,32.7429758390729,0.0765278233300536,0.721548048540505,1.38843336613097,3.21416857986225,0.448234393790314,0.37170657046026,0.0109325461900077,0.0546627309500383,1.11511971138078,0.491964578550344,61.408111949273,32.3712692686127,0.0655952771400459,0.666885317590467,0.273313654750191,2.72220400131191,4.70099486170329,6.07849568164426,5.72865420356401,2.20837433038155,1.66174702088116,1.68361211326118,0.88553624139062,1.7164097518312,5.90357494260413,4.73379250027331,9.50038263911665,10.6920301738275,7.36853613206516,2.83152946321198,3.31256149557232,12.4959002951787,6.48299989067454,1.8585328523013,61.0582704711927,7.07335738493495,2.9955176560621,12.6380233956488
"514","Spalding County","Georgia",2020,67306,56.2431283986569,34.6194990045464,0.364009152230113,0.998425103259739,2.51537752949217,5.2595608118147,1.11431373131667,0.227320001188601,0.135203399399756,0.0133717647758001,2.14839687397855,1.80815974801652,55.1288146673402,34.3921790033578,0.228805752830357,0.985053338483939,0.366980655513624,3.45140106379818,6.0217514040353,6.52096395566517,6.65913885834844,3.94169910557751,1.80964549965828,1.32529046444596,0.762190592220604,3.86444002020622,6.91765964401391,6.40061807268297,11.7210947018096,12.095504115532,6.44667637357739,2.17959765845541,3.59700472469022,10.7494131281015,5.47648055151101,1.63432680593112,62.1950494755297,8.15529076159629,4.62960211571034,16.6225893679613
