,year,state,total_pop,white,black,american_indian,asian_pacific_islander,other_race,two_or_more_races,hispanic_white,hispanic_black,hispanic_american_indian,hispanic_asian_pacific_islander,hispanic_other_race,hispanic_two_or_more_races,not_hispanic_white,not_hispanic_black,not_hispanic_american_indian,not_hispanic_asian_pacific_islander,not_hispanic_other_race,not_hispanic_two_or_more_races,under_5,age_5_to_9,age_10_to_14,age_15_to_17,age_18_to_19,age_20,age_21,age_22_to_24,age_25_to_29,age_30_to_34,age_35_to_44,age_45_to_54,age_55_to_59,age_60_to_61,age_62_to_64,age_65_to_74,age_75_to_84,age_85_and_over,less_than_college,bachelors,graduate,under18
195,1984,South Dakota,692862.4,92.21498445,0.374162685,6.864969254,0.335359923,0.19989156,NA,0.337304851,0.008708169,0.10078789,0.014486628,0.171920109,NA,91.8776796,0.365454516,6.764181364,0.331505418,0.027971451,NA,8.209006172,7.971370326,7.911191629,5.173133262,3.695375826,1.849014382,1.732003846,4.916301011,7.993723399,7.225880983,11.24242555,9.244756245,4.5948101,1.810008606,2.644044465,7.518224217,4.596207728,1.672522256,60.89867612,6.629900123,3.098357971,29.26470139
196,1984,Tennessee,4705546,83.35731402,15.85331997,0.17427273,0.453109651,0.154643322,NA,0.470401942,0.11731418,0.00567388,0.012995984,0.106813572,NA,82.88691208,15.73600579,0.16859885,0.447453968,0.04782975,NA,6.99603559,7.340013895,7.615733362,4.996636367,3.632587385,1.805526305,1.713097486,5.031429018,8.375484879,8.017986507,13.05378909,10.39741789,4.821941881,1.800541421,2.562366951,7.152932745,3.662676641,1.02380259,63.79948965,5.837000244,3.402112759,26.94841921
197,1984,Texas,15332118.6,77.74353993,11.94891268,0.369385945,1.301347937,8.619055887,NA,13.99816641,0.173205254,0.061062573,0.063460322,8.500365802,NA,63.74537352,11.77570742,0.308323371,1.255645236,0.118690086,NA,8.202873412,8.220773907,8.023591465,5.097729884,3.693506419,1.876600263,1.798784325,5.456102501,9.099661237,8.399623837,12.7392392,9.576838325,4.270916135,1.560077991,2.159718681,5.923311616,3.035966361,0.864684444,59.06870083,7.151055599,4.229831021,29.54496867
198,1984,Utah,1565762.2,94.35184793,0.666741568,1.389351057,1.427126236,1.986740101,NA,2.381246364,0.027361627,0.079087214,0.04599798,1.89627572,NA,91.97060156,0.63937994,1.310263843,1.559321366,0.090464381,NA,11.73954421,10.26784318,9.429722367,5.310814797,3.933076141,1.831238202,1.928388795,5.83333668,8.735809053,7.534432139,11.08086124,7.850197546,3.439585975,1.293648104,1.824567843,4.83261293,2.454786917,0.679533882,52.27897567,6.791018516,4.195525167,36.74792456
199,1984,Vermont,531976.8,98.93818515,0.278041,0.245838523,0.415151966,0.117026005,NA,0.540868915,0.018217291,0.004840903,0.009728692,0.082725734,NA,98.39731623,0.259823708,0.24099762,0.411180634,0.034300271,NA,7.155772957,7.411151062,7.703635534,4.947133025,4.033357691,1.962985293,1.92378406,4.911567362,8.477947535,8.518877676,13.30294202,9.683594972,4.376736014,1.651149854,2.413019331,6.597005559,3.689922381,1.239417679,59.03759526,8.437198763,5.191593937,27.21769258
200,1984,Virginia,5683034,78.51629513,18.83738052,0.211785562,1.800639758,0.614394745,NA,1.15474357,0.180207392,0.011498294,0.077346342,0.507044024,NA,77.36155156,18.65717312,0.200287268,1.742797702,0.107350721,NA,6.912390095,7.09205678,7.413514911,4.854287639,3.655372195,1.930155963,1.89311491,5.495881275,9.075300697,8.711157381,13.85014762,10.4142703,4.668941057,1.712910375,2.354503318,6.161738186,2.956694109,0.847563196,59.70356225,8.393402004,5.637651462,26.27224942
201,1984,Washington,4425970.4,90.46191547,2.764632748,1.596228868,3.230839761,1.822767353,NA,1.540967342,0.053297216,0.080353826,0.149493011,1.700573323,NA,88.92094813,2.711335532,1.515875043,3.204962545,0.12219403,NA,7.459601517,7.348221728,7.450742381,4.652753882,3.357963227,1.761469147,1.731169112,5.213843212,9.047680512,8.793624509,13.68071322,9.814498567,4.536733531,1.717548022,2.438672937,6.585777129,3.343999322,1.064988046,59.78805185,8.079219028,5.242083801,26.91131951
202,1984,West Virginia,1887177.2,96.17550498,3.257176937,0.127357206,0.344066244,0.091969296,NA,0.497312248,0.022679139,0.004826976,0.015541802,0.052674864,NA,95.67819273,3.234497798,0.12253023,0.332449778,0.039294432,NA,6.859115446,7.376013834,7.853440756,5.027261672,3.502099347,1.701649137,1.646663114,4.646225025,7.677518319,7.564141949,12.42973341,10.36384107,5.139768069,1.978152239,2.916802638,8.006617021,4.146013082,1.16494387,65.38749195,4.371302481,3.102205114,27.11583171
203,1984,Wisconsin,4780167.8,93.58791667,4.335057645,0.714624161,0.712653606,0.643198141,NA,0.87914025,0.043665038,0.025215681,0.018527118,0.595989467,NA,92.70877642,4.291392608,0.689408479,0.700676266,0.047208675,NA,7.373283004,7.473388773,7.892553096,5.113411605,3.675819731,1.838672522,1.771377328,5.099436289,8.406340331,7.880029461,12.32550657,9.691008907,4.59380681,1.752447096,2.594195625,7.14368704,4.058152739,1.316883074,61.74347416,6.640629107,3.728316891,27.85263648
204,1984,Wyoming,463169.4,94.71306713,0.735838476,1.892142362,0.493816369,2.150320457,NA,3.180376865,0.026606957,0.102641264,0.02785416,2.068474758,NA,91.53269026,0.709231519,1.789501097,0.480777415,0.081845699,NA,8.797395265,8.603211997,8.175630244,4.973901236,3.536325533,1.819701472,1.74606273,5.359275661,9.237790667,8.652617683,13.31499663,9.328474751,3.996783368,1.480236395,2.065447664,5.369893937,2.697229592,0.845025171,58.59877443,6.982246178,3.853305274,30.55013874
205,1988,Alabama,4011247.2,73.67605637,25.32620699,0.374591714,0.472275967,0.136831396,NA,0.403812983,0.121998812,0.006757312,0.013697206,0.11560297,NA,73.27224339,25.20420817,0.367834402,0.472616326,0.021228426,NA,7.131434498,7.426313754,7.613293537,4.761612943,3.520987867,1.72972759,1.617058852,4.555047725,7.94732396,7.967341335,13.76161988,10.30213711,4.612846738,1.778023414,2.660488439,7.393687159,4.085929849,1.135125355,63.12549228,6.464135476,3.449145345,26.93265473
206,1988,Alaska,520404.6,75.95702632,3.949578418,15.66721715,3.004709918,1.143089955,NA,1.527819202,0.105529433,0.188490061,0.175909957,1.04234027,NA,74.42920712,3.844048985,15.47872709,3.107178197,0.100749685,NA,9.922873633,9.268727346,7.986295368,4.395500328,2.857002137,1.627624477,1.605207415,5.00761466,10.17913097,10.7703433,17.68341319,9.547868475,3.041573668,1.010180524,1.268535513,2.675036146,0.940315993,0.21275685,55.03078413,8.602855544,4.885637038,31.57339667
207,1988,Arizona,3475825.4,81.30738629,2.958024101,5.578298166,1.309142473,8.770602576,NA,9.059422403,0.137608592,0.351603913,0.092552024,8.650591891,NA,72.24796388,2.82041551,5.226694253,1.293136846,0.120010685,NA,7.965860819,7.702296966,7.254812931,4.315243412,3.234117816,1.696162277,1.609828488,4.744628325,8.678761759,8.444505913,13.73250222,9.481630468,4.176022883,1.67872297,2.573325526,7.817869085,3.924211023,0.969497119,60.03871508,8.233114639,4.540774199,27.23821413
208,1988,Arkansas,2337867,82.7153513,15.98793326,0.54627999,0.475898707,0.260753762,NA,0.488036821,0.066856872,0.015215211,0.015235711,0.239569669,NA,82.22731448,15.92107639,0.531064779,0.474445978,0.021184094,NA,7.139901923,7.535041357,7.615477247,4.720613942,3.267018026,1.568734338,1.478264211,4.186662543,7.617720784,7.534591875,13.28257297,10.18604856,4.594451151,1.821156452,2.805239984,8.352335781,4.865171235,1.428997624,64.45304883,5.689409142,2.843340943,27.01103447
209,1988,California,28541597.2,70.57040588,7.474448464,0.846772322,8.461803375,12.34926103,NA,11.39889577,0.341997977,0.191672793,0.423566933,12.14786994,NA,59.17151011,7.132450487,0.65509953,8.335545372,0.201391084,NA,7.889108838,7.373029506,6.833117738,4.138849107,3.180661039,1.765787873,1.724980276,5.249525746,9.559104162,9.312287928,14.84998089,9.796805663,4.06397488,1.548716865,2.245067427,6.235541165,3.245180283,0.98828061,59.01322321,9.439629267,5.347818051,26.23410519
210,1988,Colorado,3213508,88.48848006,3.937054859,0.819937752,1.624207818,5.063782232,NA,7.348862123,0.137026167,0.163670364,0.085462236,4.93149326,NA,81.13961794,3.800028692,0.656267387,1.605282858,0.132288973,NA,7.6394259,7.623555253,7.084463312,4.164652465,3.157015732,1.659262333,1.599560977,4.625804741,9.126654963,9.67282555,16.19632998,10.05009686,4.031547923,1.508211259,2.148892315,5.752674113,2.990202138,0.968824186,56.2544583,11.38293522,5.873336497,26.51209693
211,1988,Connecticut,3251208,87.68120539,8.069282737,0.193361337,1.354670632,2.686390692,NA,3.002539395,0.357095494,0.019141556,0.043139296,2.570916013,NA,84.67866599,7.712187243,0.174219781,1.326620551,0.115474679,NA,6.749449819,6.410882092,6.379925342,3.99883958,3.006476381,1.609854411,1.571900325,4.697023209,8.605872018,8.765198409,14.81312128,10.84627974,4.7283094,1.872167031,2.744241997,7.650226735,4.176595032,1.373637198,58.20822535,11.06311898,7.179255842,23.53909683
212,1988,Delaware,651802,80.68104543,16.74107017,0.289269743,1.223061031,1.045258452,NA,1.008887841,0.203622939,0.011712678,0.030906507,0.965720549,NA,79.67215759,16.53744723,0.277557065,1.212449705,0.079537903,NA,7.248033313,7.053991956,6.814986285,4.104650183,3.466802463,1.835240159,1.740744098,4.917596355,8.789469736,8.713075586,14.17007951,10.30687096,4.657682081,1.827545763,2.666353598,7.188607006,3.463282885,1.034988062,60.86572082,9.009730481,4.946563958,25.22166174
213,1988,District of Columbia,613186.6,29.15703147,66.72292699,0.225014608,1.655497284,2.201170778,NA,2.031863146,0.690413539,0.030088827,0.077935561,2.03842917,NA,27.12516832,66.03251345,0.194925781,1.615920596,0.162741608,NA,6.00022368,5.365063259,5.184718181,3.380565643,3.865915173,2.076508832,1.963939865,6.009495487,10.40013566,9.425906681,14.87533428,10.16134263,4.421755857,1.764892041,2.515079796,7.321322372,4.033376845,1.234423719,56.54964798,11.93263372,11.65309919,19.93057076
214,1988,Florida,12299605.6,83.2625987,13.63603781,0.275986501,1.054897498,1.742988218,NA,9.330719697,0.411584141,0.024898424,0.060311871,1.66687576,NA,73.931879,13.22445367,0.251088077,1.022076896,0.076112459,NA,6.423498929,6.309416262,6.033047818,3.799149099,2.808004606,1.438411088,1.37714896,4.232442507,8.023771347,7.958045044,13.33068033,10.0163218,4.77855534,2.050598213,3.306843223,10.64250782,5.93157715,1.539980462,64.89386716,8.20310073,4.345941548,22.56511211
215,1988,Georgia,6275193.8,71.26670461,26.92965082,0.201733935,1.006134364,0.570868188,NA,0.825046983,0.175677486,0.010292051,0.030434456,0.52685643,NA,70.44165762,26.75397333,0.191441883,1.000608,0.044011758,NA,7.638445346,7.612174727,7.481414604,4.624919363,3.457568299,1.73892874,1.652044851,4.952418018,9.047277532,8.866413118,14.91276647,10.19390996,4.111395198,1.533439108,2.205541104,6.003376213,3.116691894,0.851275457,60.57903422,8.073945531,3.936715038,27.35695404
216,1988,Hawaii,1079521.4,33.56303941,2.329819533,0.429781283,49.99710616,1.966501308,NA,2.01850607,0.10727528,0.086953179,3.524939949,1.617891521,NA,31.54453334,2.222544253,0.342828104,58.18591851,0.348609787,NA,7.621586065,7.35507326,6.88655564,4.071703886,2.953422619,1.764994005,1.752184135,5.227992812,9.20706665,9.00411778,15.18368089,9.81018331,4.257841952,1.730626604,2.570459777,6.701387339,3.035301672,0.865821605,59.39261744,9.880687358,4.793586053,25.93491885
217,1988,Idaho,994186.2,94.68116733,0.325233063,1.317970046,0.817209609,2.78904814,NA,2.078020922,0.013503432,0.120878735,0.031530426,2.736471317,NA,92.60314641,0.311729631,1.197091312,0.855050993,0.052576823,NA,8.35415789,8.908109578,8.844976232,4.89734577,3.358709072,1.53559319,1.436519019,4.083080842,7.473885819,7.960809435,14.06388994,9.585249359,4.003986087,1.549954146,2.32268567,6.778075401,3.757656668,1.085315884,58.48870757,7.236500662,3.306608268,31.00458947
218,1988,Illinois,11429785.2,78.88093973,14.78864801,0.187152015,2.279058533,3.845011113,NA,3.398479542,0.169156698,0.029352463,0.078361712,3.765426233,NA,75.48246019,14.61949132,0.157799552,2.219887411,0.079584881,NA,7.410118958,7.342382604,7.183498474,4.361232792,3.231333828,1.63639882,1.55690882,4.704333286,8.612549495,8.583860553,14.16326697,10.19852518,4.43667972,1.745254744,2.570931515,7.085392641,3.943942518,1.233389088,60.03041474,8.893409583,4.761093282,26.29723283
219,1988,Indiana,5533372,90.69300769,7.744831515,0.218847269,0.617710492,0.711793903,NA,0.988895759,0.061041526,0.011631379,0.017868582,0.661205249,NA,89.70411193,7.683789989,0.20721589,0.613651038,0.050588654,NA,7.277936525,7.50035934,7.522685229,4.60326921,3.495874313,1.731747165,1.641201218,4.54275618,8.151649212,8.238335387,14.0553499,10.24025539,4.471445461,1.753683464,2.595162352,7.077956631,3.866787903,1.233545121,63.06827014,6.025713798,3.976847809,26.9042503
220,1988,Iowa,2804165.6,96.80394735,1.675349654,0.255259824,0.816375205,0.436420107,NA,0.670596748,0.020165125,0.018932603,0.018316828,0.392909944,NA,96.1333506,1.655184529,0.23632722,0.810706235,0.043510163,NA,7.087521742,7.479713109,7.473974681,4.338845496,3.312087607,1.663512927,1.565762764,4.296812572,7.622025837,7.809682953,13.46711132,9.838081639,4.525668667,1.818871557,2.763627888,8.013614393,5.022692372,1.900392477,62.5699486,7.642067343,3.383798362,26.38005503
221,1988,Kansas,2454795,90.43164565,5.689020987,0.861208676,1.139954852,1.844524023,NA,1.592668934,0.083744995,0.060214791,0.035909165,1.782190323,NA,88.83897671,5.605275991,0.800993885,1.137691503,0.0623337,NA,7.613517453,7.758259236,7.278934553,4.204309525,3.197414825,1.685207126,1.591886954,4.5075614,8.218788208,8.292211237,13.77939083,9.558806451,4.367134791,1.715017865,2.578652078,7.430033507,4.57585115,1.647022815,59.65097923,8.958716983,4.519691614,26.85502077
222,1988,Kentucky,3680392.2,92.0969395,7.123735272,0.150369557,0.43325794,0.177701888,NA,0.411734872,0.045661509,0.006585051,0.016443174,0.144824868,NA,91.68520463,7.078073763,0.143784506,0.434810607,0.03287702,NA,6.99053028,7.343656547,7.624429707,4.668052607,3.458605045,1.689464535,1.609509984,4.611734534,8.23044809,8.213410865,14.12902181,10.23575145,4.50879078,1.735432141,2.577919809,7.182921868,3.9923773,1.197942649,64.58070895,5.291851777,3.459694471,26.62666914
223,1988,Louisiana,4217158.4,67.68582011,30.5202898,0.412984968,0.881043845,0.482306664,NA,1.54555776,0.214897196,0.023679279,0.03853648,0.415299028,NA,66.14026235,30.3053926,0.389305689,0.86006198,0.067007636,NA,8.063287108,8.43883886,8.260048257,4.830412098,3.492593415,1.743135385,1.648479708,4.752333929,8.300838808,8.280901545,13.62790444,9.578184576,4.159359915,1.614910234,2.395452664,6.425566715,3.415380384,0.972371958,60.50629123,6.423515501,3.432236329,29.59258632
224,1988,Maine,1207274.4,98.51737641,0.394867591,0.468395557,0.474867705,0.129312693,NA,0.405704887,0.014553449,0.008026608,0.015260101,0.096169019,NA,98.11167152,0.380314143,0.460368949,0.474787648,0.033143673,NA,6.981048978,7.263169248,7.1868979,4.415761631,3.222841512,1.574905214,1.488305523,4.292867594,8.075453958,8.475298161,14.77894139,10.11966401,4.53811586,1.781185632,2.655760893,7.431116644,4.280510005,1.438155848,62.12717381,8.163587018,3.829164655,25.84687776
225,1988,Maryland,4668569.4,71.80148155,24.44929446,0.260078278,2.633654743,0.829206148,NA,1.336965756,0.238741285,0.015421092,0.065578167,0.736130156,NA,70.4645158,24.21055318,0.244657186,2.594361391,0.093075992,NA,7.278070923,6.95024349,6.663084513,4.091648046,3.026779226,1.595407196,1.562943517,4.886681781,9.275816686,9.225189726,15.5000317,10.84796472,4.438681482,1.693603211,2.429457071,6.434278796,3.167259622,0.932858296,57.77826528,10.20814448,7.032872085,24.98304697
226,1988,Massachusetts,5960547.4,90.62465461,4.761342135,0.194833089,2.073408372,2.329074143,NA,1.915741511,0.370635699,0.024437589,0.043718452,1.961854189,NA,88.7089131,4.390706435,0.1703955,2.04637757,0.367219954,NA,6.660197826,6.333073788,6.23682805,3.957322976,3.404768945,1.820840271,1.769029025,5.167436838,9.110650715,8.79558207,14.39949102,10.01822804,4.45437996,1.781499241,2.663932473,7.588293482,4.354696222,1.483749057,58.53449665,11.39392486,6.900697771,23.18742264
227,1988,Michigan,9288653.2,83.79706795,13.7021867,0.575844117,1.026045033,0.88610136,NA,1.102352632,0.095753649,0.03058095,0.025103635,0.821614222,NA,82.69471532,13.60643305,0.545263167,1.013696235,0.064487138,NA,7.525926711,7.527926993,7.466636019,4.583358951,3.359843906,1.692315554,1.622388294,4.686998362,8.320035519,8.50338318,14.32398678,10.17018787,4.398460305,1.73402665,2.574674565,6.846167382,3.567270757,1.096412204,61.80393701,6.973187914,4.0927435,27.10384867
228,1988,Minnesota,4315273.2,94.8682715,1.992828272,1.092828101,1.565217222,0.463776435,NA,0.630140597,0.038465877,0.034654646,0.034307605,0.40529853,NA,94.2381309,1.954362396,1.058173455,1.547988088,0.058477905,NA,7.666100899,7.777650846,7.364551453,4.276510829,3.127189117,1.611417796,1.530328834,4.568402041,8.763883608,8.813598083,14.38376253,9.700333395,4.09419284,1.591866038,2.376230928,6.7109875,4.125299145,1.51769412,58.95959766,9.851995943,4.071256222,27.08481403
229,1988,Mississippi,2562700.4,63.60271719,35.48744647,0.319897118,0.45566821,0.123793854,NA,0.380418957,0.175433672,0.007878308,0.017704574,0.105691639,NA,63.22229823,35.3120128,0.31201881,0.448440797,0.018102215,NA,7.781931293,8.326460921,8.426932618,5.141346999,3.841917037,1.809586085,1.662855732,4.49374277,7.711757697,7.656771146,12.93474683,9.541635942,4.245708314,1.659997136,2.480147554,7.0285476,4.06410319,1.191811137,61.27879377,5.97010222,3.034687133,29.67667183
230,1988,Missouri,5076995.6,87.82579467,10.65898722,0.370997896,0.715500303,0.397358234,NA,0.732423149,0.055147077,0.017590346,0.022603014,0.347808259,NA,87.09337152,10.60384014,0.35340755,0.724258968,0.049549974,NA,7.213317755,7.368712254,7.190313044,4.325846527,3.22302545,1.59659961,1.485538354,4.367811118,8.186865089,8.195875352,13.68626786,10.19918117,4.610339385,1.794905424,2.698787248,7.712997953,4.625447392,1.518169008,62.30630516,7.603319775,3.974791155,26.09818958
231,1988,Montana,796590,93.03372611,0.282563735,5.731925151,0.474998085,0.446651698,NA,0.887133037,0.014907761,0.137777659,0.01768359,0.418170769,NA,92.14659307,0.267655974,5.594147492,0.487449716,0.028480929,NA,7.571271603,8.07677903,7.88718734,4.596611534,2.988449476,1.43250755,1.35679344,3.874946289,7.435815108,8.264934446,14.93830595,10.11331928,4.333866672,1.755209875,2.562099688,7.405519186,4.112871491,1.293512045,59.24621991,8.789539454,3.76635012,28.13184951
232,1988,Nebraska,1576673,94.05295707,3.52035076,0.745519904,0.709771808,0.947223844,NA,1.234763046,0.041239842,0.041189433,0.024530244,0.89210642,NA,92.81819403,3.479110919,0.70433047,0.709418174,0.055117424,NA,7.628562163,7.910524747,7.489912615,4.412421232,3.183848687,1.574997016,1.493440517,4.333318341,8.063951567,8.147452526,13.68379746,9.491099906,4.366964079,1.723731091,2.569368744,7.415361118,4.728647969,1.782600217,60.4146854,8.312229293,3.819087299,27.44142076
233,1988,Nevada,1121565,84.97553144,6.52267736,1.665515831,2.735127398,3.908442331,NA,5.321380146,0.167159417,0.16784073,0.174548835,3.803436767,NA,79.65415129,6.355517943,1.497675101,2.753284205,0.105005563,NA,7.540859307,7.086801128,6.602120999,3.928211208,2.761218082,1.491349697,1.499564539,4.798067899,9.25856174,9.147128185,15.42927109,11.18677342,4.692091694,1.803503187,2.635834184,6.859519331,2.69140584,0.587718466,64.83124374,6.600029098,3.561891927,25.15799264
234,1988,New Hampshire,1071523.6,98.20787003,0.613062314,0.18399426,0.73089463,0.248167974,NA,0.667442187,0.03531502,0.007851687,0.011920001,0.208826048,NA,97.54042785,0.577747295,0.176142574,0.734985419,0.039341926,NA,7.456940725,7.293099329,6.840510363,4.120208327,3.30133631,1.671097447,1.6129417,4.515944556,8.841990297,9.34936714,15.4966966,10.05087527,4.196170178,1.620520983,2.378195371,6.49686394,3.589402601,1.167838858,58.71000319,10.52836387,5.011472755,25.71075874
235,1988,New Jersey,7657115,80.15854474,13.24183383,0.182624321,3.099964537,3.299625491,NA,5.112960614,0.586764201,0.028253589,0.092489661,3.178153555,NA,75.04558412,12.65506963,0.154370732,3.024881956,0.121471937,NA,6.770392968,6.483275151,6.62293971,4.152496167,2.899048603,1.513556828,1.46226074,4.557518734,8.481774404,8.689728473,14.77352571,10.96894179,4.848757767,1.930429764,2.830084261,7.756093631,4.074204535,1.184970772,59.39386432,10.77214159,5.809243574,24.029104
236,1988,New Mexico,1472634,75.72059772,1.949324942,8.732990141,0.82423305,12.73267116,NA,24.77511272,0.147463677,0.387970095,0.09052179,12.50656871,NA,50.945485,1.801861265,8.345020046,0.773894249,0.226102449,NA,8.407892049,8.602930882,8.17402026,4.819423834,3.227785914,1.582369947,1.502052922,4.441119873,8.42812646,8.45458647,14.24897493,9.659092515,4.172619077,1.588049749,2.301604169,6.301099585,3.201937896,0.886313466,57.71748334,7.210719655,5.086070671,30.00426702
237,1988,New York,17903978.4,75.50698952,15.45406538,0.328701213,3.442196962,5.248227531,NA,5.050053072,1.411304566,0.059041444,0.129058936,5.087772809,NA,70.45693644,14.04276081,0.269659769,3.332957424,0.160454722,NA,6.878040777,6.588028696,6.671752846,4.143388755,3.14763887,1.668254897,1.594522215,4.73365434,8.58457334,8.537208455,14.44352027,10.68431228,4.725745791,1.895685088,2.731388034,7.467705713,4.181180784,1.323398854,60.235627,9.023814657,6.472671909,24.28121107
238,1988,North Carolina,6479262.8,75.61415863,22.06136934,1.191664741,0.681798096,0.424506012,NA,0.552668317,0.133261233,0.020571714,0.022860682,0.387183955,NA,75.06149031,21.9281081,1.171093027,0.6854406,0.037322057,NA,6.913052773,6.828009298,6.911893556,4.368270961,3.565649653,1.889313028,1.801830371,4.965003747,8.622879344,8.459442208,14.48188933,10.47730616,4.575422884,1.769138864,2.612410013,7.148447212,3.611889972,0.998150632,63.71820675,7.820315874,3.406432465,25.02122659
239,1988,North Dakota,641583.4,94.85194168,0.517041773,3.857093589,0.4856334,0.270130512,NA,0.377750812,0.009325988,0.044598082,0.017440818,0.241552071,NA,94.47419087,0.507715784,3.812495507,0.48635163,0.028578441,NA,7.669524023,8.018124554,7.67797994,4.450863585,3.353923677,1.799357082,1.683370346,4.638920258,8.07261501,8.14517464,13.22382475,8.960654157,4.184941271,1.714139895,2.53840333,7.398426688,4.812698499,1.657058291,60.69572129,8.505416858,2.924678745,27.8164921
240,1988,Ohio,10837218,88.02006066,10.5115151,0.178955018,0.760205192,0.518525697,NA,0.699467282,0.070263973,0.010840747,0.018459228,0.453534015,NA,87.32059337,10.44125113,0.168114271,0.752484303,0.064991682,NA,7.248661915,7.385899019,7.297749417,4.447933824,3.273885559,1.632855092,1.566395124,4.526439968,8.087117814,8.344949415,14.13968918,10.29866869,4.636659681,1.830528729,2.739759426,7.415619917,3.908350864,1.218836365,62.59797273,7.211411229,3.781374655,26.38024417
241,1988,Oklahoma,3121526,82.91377873,7.300123104,7.551615373,0.944555104,1.250227605,NA,1.100044672,0.072245658,0.167107662,0.033523364,1.200657432,NA,81.81373405,7.227877446,7.384507711,0.950731827,0.049570173,NA,7.303417435,7.726318259,7.422564388,4.486440176,3.286056173,1.65299995,1.547185345,4.344410395,7.993622378,8.103607936,13.73094622,10.18893745,4.584568756,1.747567162,2.606027977,7.465759708,4.418896127,1.390674173,61.63890074,7.534031218,3.887734243,26.93874026
242,1988,Oregon,2800477.8,93.17666659,1.584211953,1.314939058,2.118975014,1.663435923,NA,1.886900126,0.03864534,0.090966379,0.064556394,1.593739265,NA,91.28976647,1.545566613,1.22397268,2.196190081,0.069696658,NA,7.173475084,7.342396061,7.205752475,4.151796163,2.910281404,1.502665102,1.4304922,4.197123937,7.892130977,8.471675183,15.67267326,10.19829132,4.252059106,1.675859721,2.605100642,7.718832062,4.290957491,1.308437813,60.63419192,8.739824964,4.739055001,25.87341978
243,1988,Pennsylvania,11878093.4,88.81798519,9.09985557,0.117964583,1.033115515,0.919942631,NA,0.794932191,0.132461419,0.009357235,0.025955713,0.860032517,NA,88.023053,8.96739415,0.108607348,1.018296309,0.059910114,NA,6.626706715,6.665003282,6.655525803,4.135642887,3.194081726,1.635329731,1.580600228,4.381383726,7.789045278,8.110109606,13.89613536,10.35771028,4.919607902,2.034001666,3.122779966,8.796024742,4.724241453,1.376069649,63.80919505,7.740801776,4.348996774,24.08287869
244,1988,Rhode Island,992202,92.14957122,3.675899891,0.392211052,1.576267659,2.181654686,NA,1.952471959,0.381910668,0.039756736,0.065283435,1.607319198,NA,90.19709926,3.293989223,0.352454315,1.535379718,0.574335488,NA,6.53612767,6.378768032,6.302239825,3.903752246,3.641275089,1.980963258,1.801805775,4.905442889,8.453798405,8.471832052,13.85617386,9.752589486,4.531708529,1.895768903,2.905498516,8.421194903,4.731277462,1.529783102,62.70199328,9.101100659,5.044169313,23.12088777
245,1988,South Carolina,3413726.4,68.98644367,29.93260417,0.232404359,0.576640486,0.249353062,NA,0.490080365,0.172053315,0.007442447,0.029871996,0.217211825,NA,68.4963633,29.76055085,0.224961913,0.569322748,0.032141237,NA,7.409533347,7.500456299,7.526688682,4.711561127,3.690925608,1.853089994,1.757568682,4.891792881,8.558903135,8.319680802,14.25216056,10.07594829,4.373815959,1.657406864,2.472295076,6.865507041,3.248994996,0.833670648,62.29229656,7.159350346,3.349365302,27.14823946
246,1988,South Dakota,694956.8,91.80263238,0.436788067,7.132643903,0.393202648,0.213468757,NA,0.373640346,0.010757084,0.122388556,0.015365214,0.191980258,NA,91.42899203,0.426030983,7.010255346,0.39910168,0.021488498,NA,7.956995042,8.288796057,7.94709083,4.571679398,3.228427976,1.590374675,1.502712439,4.266912819,7.754870882,7.798442762,12.86772928,9.084328694,4.330246286,1.769613024,2.644364843,7.723573489,4.838276295,1.835565208,60.39482636,7.683977393,3.074249353,28.76456133
247,1988,Tennessee,4819972,83.1191655,15.91946819,0.195314876,0.574012782,0.177358052,NA,0.436155781,0.081615588,0.00673015,0.016647842,0.144123407,NA,82.68300972,15.8378526,0.188584725,0.57204554,0.033234645,NA,6.889490545,7.058183882,7.173737892,4.491260152,3.395770354,1.683135238,1.578867958,4.615668679,8.300156014,8.268020967,14.47989256,10.6586163,4.627526098,1.768436343,2.606089213,7.269957041,3.990262933,1.144927838,64.04585937,6.865827319,3.484273088,25.61267247
248,1988,Texas,16435046.2,76.05140429,11.91723559,0.381674989,1.657961911,9.956207976,NA,14.41136513,0.235413332,0.071665496,0.082511934,9.830548843,NA,61.64003916,11.68182226,0.310009492,1.610965218,0.125659132,NA,8.189812411,8.219794378,7.754455676,4.663395437,3.414988006,1.725488621,1.638293523,4.917190949,9.048739001,8.896598817,14.21128127,9.58415158,4.020169723,1.522468523,2.18150134,5.892208817,3.177361976,0.942099956,58.72862009,8.391782213,4.052236489,28.8274579
249,1988,Utah,1670487.4,93.97666293,0.670187134,1.4027616,1.47003017,2.123971943,NA,2.519223051,0.036517008,0.085760108,0.049423459,2.059262003,NA,91.45743988,0.633670126,1.317001492,1.776992931,0.06470994,NA,10.47722741,10.52998493,10.25726697,5.264133514,3.716496934,1.697023098,1.724182727,5.109549893,8.225651029,7.835098124,12.38743202,7.975334058,3.272076443,1.25249086,1.817696783,5.023317408,2.681841066,0.753196728,51.75223868,7.921468545,3.783432594,36.52861283
